Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
3738,0.00012,0.00016,-9e-05,0.00464,0.00622,-0.00467,0.09247,0.04022,0.01585,-0.00038,-0.00099,-0.00179,0.00126,4e-05,-0.00044,0.00128,-0.00207,0.00022,0.00262,0.00112,0.00028,-0.00316,0.00113,-0.00061,0.00013,-0.00118,-0.00026,0.00287,-0.00192,-0.00118,0.02348,-0.00809,-0.00685,0.00442,0.0017,-0.00136,0.00037,-0.00032,-0.00038,0.00037,-0.00032,-0.00038,0.0,-0.0,-0.0,-0.00788,0.02254,0.0092,0.00867,-0.00433,-0.00112,-0.00033,7e-05,0.00053,-0.00033,7e-05,0.00053,0.0,-0.0,0.0,1.1642,0.45852,-0.08115
3739,-0.00013,0.00011,-0.00014,-0.00565,0.00532,-0.00658,0.06759,0.05145,-0.0195,-0.00173,0.00113,0.00027,0.00221,-0.00204,-0.00254,0.00071,-0.00231,-0.001,0.0024,0.00242,0.00058,-0.00226,0.002,-3e-05,0.00014,-0.00048,6e-05,0.00015,-0.00037,0.00038,0.02008,-0.01594,0.01111,0.00703,0.00281,0.00057,0.00021,-0.00041,-0.00039,0.00021,-0.00041,-0.00039,-0.0,1e-05,-0.0,-0.01837,0.0267,0.00285,0.01206,-0.00455,-0.0022,0.00075,-0.00051,0.00088,0.00075,-0.00051,0.00088,-1e-05,-0.0,0.0,0.93635,0.42683,-0.01794
3740,-0.00025,9e-05,-0.0002,-0.01094,0.00511,-0.00909,0.03373,0.05967,-0.04367,-0.00292,0.00292,0.00118,0.00213,-0.00149,-0.00111,-0.0003,-0.00038,-0.00084,0.00203,0.0019,0.00076,-0.00158,0.00148,0.00047,-0.00044,0.00022,0.00018,-0.00045,0.001,0.00037,0.02176,-0.01819,0.01839,0.00815,0.00302,0.0014,-0.00041,8e-05,-0.00028,-0.00041,8e-05,-0.00028,-1e-05,0.0,-0.0,-0.03188,0.02449,0.00601,0.01559,-0.00476,-0.00182,0.00067,-0.00034,0.00068,0.00067,-0.00034,0.00068,-1e-05,0.0,0.0,0.95209,0.43562,0.04062
3741,-0.00021,8e-05,-0.00025,-0.00894,0.00478,-0.01154,0.02201,0.04639,-0.03116,-0.00281,0.00298,0.00115,0.00109,0.00063,0.00274,-0.00057,0.00206,0.00048,0.00164,-2e-05,0.00022,-0.00132,0.0002,0.00019,-0.00115,0.00023,9e-05,-8e-05,0.00244,0.00077,0.02618,-0.01447,0.0118,0.00723,0.00249,0.00073,-0.00113,0.00064,0.00012,-0.00113,0.00064,0.00012,-1e-05,-1e-05,0.0,-0.03479,0.01544,0.01269,0.016,-0.0045,-0.00053,-0.0004,0.00041,0.00047,-0.0004,0.00041,0.00047,0.0,0.0,0.0,1.11731,0.46326,0.08602
3742,-4e-05,4e-05,-0.00021,-0.00166,0.00233,-0.00984,0.03563,0.02148,-0.00609,-0.00057,0.00215,0.00185,0.00123,0.00115,0.00418,0.00038,0.00253,0.00086,0.00214,-0.0022,-0.001,-0.00103,-0.00093,-0.00061,-0.00146,-0.00028,-5e-05,-0.00011,0.00358,0.00256,0.02802,-0.00716,0.00179,0.00523,0.00142,-0.00024,-0.0013,0.00063,0.00056,-0.0013,0.00063,0.00056,-1e-05,-2e-05,0.0,-0.02174,0.00711,0.01379,0.01339,-0.00326,0.00028,-0.00141,0.00087,0.00063,-0.00141,0.00087,0.00063,1e-05,0.0,0.0,1.26428,0.48013,0.09319
3743,0.00012,-4e-05,-2e-05,0.00542,-0.00213,-0.00115,0.04274,0.01303,0.00284,0.00263,0.00147,0.00353,0.00307,-0.00091,0.00157,0.00179,0.00053,-0.00037,0.00377,-0.00325,-0.00174,-0.00041,-0.00123,-0.00075,-0.00123,-0.00048,2e-05,-0.00119,0.00395,0.0043,0.02744,0.00199,-0.00108,0.00273,-0.00036,-0.00018,-0.00056,-6e-05,0.00071,-0.00056,-6e-05,0.00071,-1e-05,-1e-05,0.0,-0.00115,0.00616,0.00721,0.0102,-0.00181,-0.00018,-0.00154,0.0006,0.00094,-0.00154,0.0006,0.00094,0.0,-0.0,0.0,1.34233,0.50436,0.05735
3744,0.00017,-0.00013,0.00025,0.00728,-0.00658,0.01167,0.03434,0.02454,-0.00914,0.00445,0.00108,0.00476,0.0043,-0.003,-0.00126,0.00223,-0.00196,-0.00132,0.00537,-0.00248,-0.00107,0.00019,-0.00069,0.00038,-0.00057,4e-05,0.0003,-0.0026,0.00333,0.00486,0.02878,0.01208,0.0018,-0.00068,-0.0026,0.00081,0.00066,-0.00073,0.00041,0.00066,-0.00073,0.00041,0.0,1e-05,0.0,0.01352,0.01072,0.00042,0.00808,-0.00159,-0.00118,-0.00084,6e-05,0.00091,-0.00084,6e-05,0.00091,-1e-05,-0.0,0.0,1.38813,0.5551,0.02208
3745,7e-05,-0.00019,0.00045,0.00297,-0.00909,0.02078,0.03767,0.0329,-0.02463,0.00357,0.00098,0.00445,0.00319,-0.00274,-0.0008,0.00118,-0.00256,-0.00058,0.00565,-0.00112,0.0001,0.00044,0.00015,0.00193,0.00013,0.00087,0.00054,-0.00208,0.00171,0.00496,0.03038,0.01768,0.00321,-0.00436,-0.00382,0.00157,0.00148,-0.00056,-8e-05,0.00148,-0.00056,-8e-05,1e-05,2e-05,0.0,0.01459,0.01433,0.00234,0.00697,-0.00281,-0.00133,-7e-05,-0.00016,0.00028,-7e-05,-0.00016,0.00028,-2e-05,0.0,0.0,1.36775,0.5779,0.03854
3746,-0.0001,-0.00018,0.00043,-0.00433,-0.008,0.01996,0.0667,0.02369,-0.01757,0.00088,0.00126,0.00296,0.00069,-0.00043,0.00235,-0.0005,-0.00087,0.00115,0.00427,-0.0008,9e-05,0.00035,0.00073,0.00245,0.00033,0.0013,0.00056,0.00125,-0.00021,0.00502,0.02702,0.0136,0.00413,-0.00571,-0.00275,0.00177,0.00146,0.00014,-0.00027,0.00146,0.00014,-0.00027,2e-05,2e-05,0.0,0.00666,0.01619,0.01014,0.00611,-0.00378,-0.0006,0.00036,-6e-05,-0.00058,0.00036,-6e-05,-0.00058,-1e-05,1e-05,-0.0,1.21005,0.5141,0.1044
3747,-0.00021,-6e-05,0.00023,-0.00914,-0.00235,0.0107,0.10624,0.00584,0.02246,-0.00117,0.00152,0.00123,-0.00135,0.00223,0.00552,-0.00172,0.00165,0.00255,0.00171,-0.00121,-0.00089,-0.00012,0.001,0.00171,5e-05,0.00111,0.00035,0.00511,-0.00145,0.00408,0.02146,0.00699,0.00885,-0.00369,-0.00073,0.00196,0.00092,0.00043,-7e-05,0.00092,0.00043,-7e-05,1e-05,1e-05,0.0,0.00011,0.02083,0.01368,0.00497,-0.00288,-0.00017,0.00057,-7e-05,-0.00095,0.00057,-7e-05,-0.00095,-1e-05,1e-05,-0.0,1.00015,0.41518,0.16284
3748,-0.00015,0.00014,1e-05,-0.00725,0.00587,0.00021,0.13455,-0.00645,0.0721,-0.00102,0.00128,9e-05,-0.00209,0.00359,0.00608,-0.00184,0.00342,0.00254,-0.00079,-0.00098,-0.00121,-0.00083,0.00117,0.0009,-0.00011,0.00063,0.00014,0.00653,-0.00199,0.00171,0.02276,0.01011,0.01243,-0.00144,-0.00069,0.00219,0.00037,0.00026,0.00019,0.00037,0.00026,0.00019,1e-05,0.0,0.0,-0.00273,0.02973,0.01143,0.00395,-0.00098,-0.00048,0.00046,-0.00028,-0.00067,0.00046,-0.00028,-0.00067,-1e-05,0.0,-0.0,0.92472,0.39301,0.16623
3749,2e-05,0.0003,-0.00013,-0.00026,0.01211,-0.00672,0.13282,-0.01093,0.09175,0.00063,0.00074,0.00017,-0.00171,0.00251,0.00309,-0.00075,0.0037,0.00077,-0.00188,-0.00015,-0.00053,-0.0013,0.00113,0.00068,0.00011,0.00011,0.00014,0.00453,-0.00226,-0.00059,0.03232,0.02089,0.00854,-0.00238,-0.00253,0.00203,0.00012,8e-05,0.00014,0.00012,8e-05,0.00014,0.0,-0.0,-0.0,-0.00708,0.0388,0.00812,0.00363,-0.0005,-0.00122,8e-05,-0.00038,-0.0004,8e-05,-0.00038,-0.0004,-1e-05,-0.0,-0.0,0.97941,0.46711,0.12513
3750,0.00013,0.00034,-0.00023,0.00469,0.01346,-0.01111,0.0942,-0.01129,0.07225,0.00172,0.00045,0.00129,-0.00112,5e-05,-0.00075,0.00065,0.00251,-0.00119,-0.0013,6e-05,4e-05,-0.00123,0.00044,0.00024,0.00023,-0.00055,0.00014,0.00076,-0.00195,-0.00064,0.03774,0.02547,0.00118,-0.00468,-0.00256,0.00142,9e-05,-0.00018,-0.00035,9e-05,-0.00018,-0.00035,0.0,-0.0,-0.0,-0.01262,0.04078,0.00715,0.00332,-0.00202,-0.00169,1e-05,-0.00021,-0.00065,1e-05,-0.00021,-0.00065,-1e-05,-0.0,-0.0,0.97125,0.54084,0.09748
3751,9e-05,0.00027,-0.0003,0.00316,0.01095,-0.01426,0.03682,-0.00365,0.04807,0.0008,0.0007,0.00198,-0.0014,-0.00087,-0.00126,0.00127,0.00036,-0.00093,-0.00027,-0.00062,-6e-05,-0.00088,-0.00085,-0.00096,-8e-05,-0.00124,-0.00011,-0.00133,-0.00059,0.00198,0.02592,0.01839,-0.00234,-0.00375,0.00103,0.00051,-4e-05,-0.00064,-0.00081,-4e-05,-0.00064,-0.00081,-0.0,-0.0,-0.0,-0.01174,0.03039,0.0126,0.00174,-0.00377,-0.00079,0.00027,0.00016,-0.00124,0.00027,0.00016,-0.00124,-0.0,1e-05,-0.0,0.8392,0.53113,0.13007
3752,-2e-05,0.00013,-0.00029,-0.00084,0.00614,-0.01347,-0.00671,0.01774,0.04501,-0.0013,0.00138,0.00118,-0.0023,0.00078,0.00143,0.00139,-0.00195,0.00136,4e-05,-0.00128,-0.00018,-0.00069,-0.00202,-0.00206,-0.00056,-0.00154,-0.00051,5e-05,0.00177,0.00515,0.00227,0.00643,-8e-05,0.00065,0.00531,-0.00026,-0.00039,-0.00089,-0.00059,-0.00039,-0.00089,-0.00059,-1e-05,-0.0,-0.0,-0.00196,0.01191,0.02184,-0.00098,-0.00416,0.00124,0.00031,0.00054,-0.00137,0.00031,0.00054,-0.00137,1e-05,1e-05,-1e-05,0.73881,0.44446,0.19078
3753,-4e-05,-3e-05,-0.00013,-0.00117,-0.00063,-0.00606,-0.0112,0.0418,0.04513,-0.00221,0.00209,-0.00046,-0.00224,0.00277,0.00254,0.002,-0.00356,0.00267,-0.00032,-0.0011,0.00023,-0.00047,-0.00212,-0.00166,-0.00082,-0.00109,-0.00046,0.00262,0.00409,0.00621,-0.01194,-0.00416,0.00572,0.00399,0.00674,-0.00018,-0.00064,-0.0006,0.00025,-0.00064,-0.0006,0.00025,-1e-05,-0.0,0.0,0.00895,-0.00332,0.02335,-0.00287,-0.00317,0.00241,5e-05,0.00067,-0.00061,5e-05,0.00067,-0.00061,1e-05,1e-05,-0.0,0.78026,0.31303,0.19659
3754,1e-05,-0.00018,0.0001,0.00107,-0.00719,0.00488,0.02554,0.04268,0.03109,-0.00089,0.00246,-0.00149,-0.00041,0.00272,-0.00053,0.00262,-0.00384,0.00125,-0.00068,-0.00012,0.00087,0.00057,-0.00071,0.00073,-0.00064,0.00013,0.00055,0.00333,0.00392,0.00508,-0.00554,-0.00985,0.00955,0.00334,0.00493,0.00053,-0.00067,0.00026,0.00101,-0.00067,0.00026,0.00101,-1e-05,-0.0,0.0,0.01393,-0.01007,0.01706,-0.00214,-0.00155,0.00226,-0.00026,0.0005,0.00049,-0.00026,0.0005,0.00049,0.0,0.0,0.0,0.87638,0.14602,0.14458
3755,-1e-05,-0.00022,0.00025,0.00015,-0.0093,0.01199,0.07296,0.0102,0.02114,0.00114,0.00243,-0.00097,0.00226,0.00048,-0.00511,0.002,-0.00285,-0.00156,-0.00072,0.00106,0.0012,0.00233,0.00137,0.00367,-0.00023,0.00147,0.00207,0.00275,-0.00015,0.00437,0.00844,-0.00598,0.00647,0.00046,0.0018,0.00079,-0.00071,0.00144,0.0012,-0.00071,0.00144,0.0012,0.0,-1e-05,0.0,0.01433,-0.01107,0.01786,0.00054,-0.00016,0.00258,-0.00076,0.00029,0.00107,-0.00076,0.00029,0.00107,1e-05,-0.0,0.0,0.91784,-0.01642,0.13121
3756,-9e-05,-0.00014,0.00024,-0.00394,-0.00561,0.01142,0.09156,-0.03371,0.03233,0.00203,0.0023,0.00083,0.00429,-0.00239,-0.00756,0.00013,-0.00133,-0.0036,-0.00036,0.00165,0.00107,0.00344,0.00243,0.00473,-9e-05,0.00197,0.00285,0.0041,-0.00564,0.00546,0.01112,0.00627,0.002,-0.00142,-0.00034,0.00063,-0.00075,0.00216,0.00081,-0.00075,0.00216,0.00081,1e-05,-2e-05,-0.0,0.01227,-0.00602,0.0277,0.00236,0.00013,0.0035,-0.00135,0.00012,0.00115,-0.00135,0.00012,0.00115,1e-05,-1e-05,1e-05,0.92113,-0.07911,0.20395
3757,-0.00011,-1e-05,0.00014,-0.00492,-0.0005,0.0068,0.08402,-0.05956,0.0529,0.00156,0.00231,0.00233,0.00477,-0.0037,-0.0067,-0.00222,-0.0001,-0.00367,0.00044,0.00136,0.0007,0.00311,0.00178,0.00329,-0.00034,0.00146,0.00229,0.00765,-0.00817,0.00661,0.00184,0.01666,0.00855,-0.00133,-0.00015,0.00145,-0.00043,0.00147,-8e-05,-0.00043,0.00147,-8e-05,1e-05,-2e-05,-0.0,0.00633,0.00846,0.0284,0.00151,-0.00086,0.0027,-0.00122,-0.00024,0.00135,-0.00122,-0.00024,0.00135,1e-05,-2e-05,1e-05,0.91308,0.01025,0.29209
3758,-0.0,-0.0,9e-05,-0.00018,-0.00038,0.00404,0.08767,-0.05702,0.06511,0.00083,0.00223,0.00232,0.00369,-0.0024,-0.00327,-0.00409,0.00075,-0.00194,0.00139,0.00095,0.00064,0.00186,0.00035,0.00097,-0.00059,0.00059,0.00102,0.00863,-0.00532,0.00612,-0.00536,0.01523,0.02489,-0.00071,0.00202,0.00338,0.00025,-0.00049,-0.00097,0.00025,-0.00049,-0.00097,0.0,-0.0,-0.0,-0.0024,0.0256,0.01139,-0.0009,-0.00254,-0.00041,3e-05,-0.00064,0.00162,3e-05,-0.00064,0.00162,-0.0,-1e-05,1e-05,0.82993,0.16702,0.31236
3759,0.00011,-0.00015,0.00011,0.00513,-0.00669,0.00523,0.10288,-0.03166,0.06762,0.00051,0.00151,0.0015,0.0019,-0.0004,0.00023,-0.0041,0.00136,-0.00013,0.00165,0.00157,0.00142,0.00033,-0.00065,-0.00074,-0.00054,-8e-05,-0.00018,0.00315,0.002,0.00487,-0.00296,0.00104,0.03461,-0.00093,0.00479,0.00454,0.00069,-0.00224,-0.00103,0.00069,-0.00224,-0.00103,-1e-05,2e-05,-0.0,-0.00877,0.02834,-0.00827,-0.00236,-0.00375,-0.00305,0.00158,-0.00058,0.00135,0.00158,-0.00058,0.00135,-2e-05,0.0,0.0,0.62796,0.22691,0.27162
3760,0.0001,-0.0003,0.00016,0.00542,-0.01267,0.0079,0.086,0.00464,0.07609,0.00024,0.00016,0.00097,0.00044,-0.00013,0.00145,-0.00155,0.00132,0.00027,0.00073,0.00324,0.00279,-0.00108,-0.00081,-0.00147,-0.00031,-0.00036,-0.00095,-0.00542,0.00919,0.00516,0.00173,-0.01621,0.02989,-0.00178,0.0069,0.00388,0.00044,-0.00233,-0.00011,0.00044,-0.00233,-0.00011,-2e-05,2e-05,0.0,-0.00995,0.00947,-0.01328,-0.0013,-0.00365,-0.00269,0.0021,-5e-05,0.00056,0.0021,-5e-05,0.00056,-2e-05,2e-05,-0.0,0.41216,0.11565,0.24926
3761,1e-05,-0.00024,0.00015,0.00101,-0.01002,0.00737,0.02978,0.03162,0.1019,-0.0001,-0.00102,0.00046,-0.0003,-0.00079,0.00086,0.00182,0.00039,-0.00015,-0.00028,0.00454,0.00356,-0.00187,-0.00029,-0.00137,-0.00013,-0.00028,-0.00113,-0.00895,0.01065,0.00782,-0.00023,-0.0215,0.01894,-0.00256,0.00734,0.00244,-0.00024,-0.00079,0.00091,-0.00024,-0.00079,0.00091,-1e-05,0.0,0.0,-0.01008,-0.01589,-0.00203,0.00206,-0.00269,5e-05,0.00103,0.0005,0.00012,0.00103,0.0005,0.00012,-1e-05,2e-05,-0.0,0.35922,-0.05466,0.28732
3762,-9e-05,-0.0,1e-05,-0.00404,0.00021,0.00054,-0.01538,0.02757,0.12246,0.00034,-0.00148,-0.00059,-0.00022,-0.00029,0.00033,0.00272,-0.0007,-4e-05,0.00052,0.00393,0.0026,-0.00176,0.00048,-0.00084,-5e-05,-0.00011,-0.00076,-0.00406,0.00541,0.01073,-0.00516,-0.00703,0.01009,-0.00324,0.0059,0.00144,-0.00072,0.00091,0.0011,-0.00072,0.00091,0.0011,-0.0,-1e-05,0.0,-0.0145,-0.02499,0.01395,0.00547,-0.00232,0.00241,-0.00078,0.00071,0.00066,-0.00078,0.00071,0.00066,1e-05,0.0,0.0,0.47971,-0.10291,0.31271
3763,-0.00016,0.00018,-0.0002,-0.00724,0.0084,-0.00918,-0.01701,-0.00687,0.09847,0.00196,-0.00121,-0.00135,0.00061,0.00107,0.00035,0.00034,-0.0008,0.0005,0.00308,0.00171,0.0004,-0.00098,0.00108,-0.00024,7e-05,0.0,-0.00018,0.00346,-0.0015,0.01108,-0.00302,0.01695,0.00425,-0.00375,0.00372,0.00099,-0.00072,0.00134,0.0005,-0.00072,0.00134,0.0005,1e-05,-2e-05,-0.0,-0.01968,-0.01207,0.02304,0.00621,-0.00322,0.00266,-0.00176,0.00057,0.00171,-0.00176,0.00057,0.00171,2e-05,-1e-05,1e-05,0.56537,0.01824,0.24291
3764,-0.00017,0.00018,-0.00028,-0.00774,0.00865,-0.0131,0.00595,-0.04141,0.03626,0.00352,-0.00029,-0.0006,0.00153,0.00158,0.00033,-0.00242,0.00014,0.00054,0.00495,2e-05,-0.00101,-0.00023,0.00139,0.00048,0.00043,0.00019,0.00024,0.00599,-0.00455,0.00859,0.00746,0.02954,0.00013,-0.00396,0.00231,0.00072,-0.00048,0.0006,-0.00015,-0.00048,0.0006,-0.00015,0.0,-1e-05,-0.0,-0.01603,0.00733,0.02534,0.00377,-0.00445,0.00175,-0.00135,0.00026,0.00219,-0.00135,0.00026,0.00219,1e-05,-1e-05,1e-05,0.47894,0.18785,0.14121
3765,-8e-05,7e-05,-0.00016,-0.00332,0.0037,-0.00725,0.0384,-0.04461,0.00072,0.00374,0.00092,0.00145,0.00167,0.00064,-0.00011,-0.00274,0.00111,-0.00015,0.0042,0.00015,-0.00055,-7e-05,0.00144,0.00121,0.00102,0.00038,0.0003,0.00314,-0.00305,0.00544,0.01909,0.02242,-0.00206,-0.00438,0.00199,0.00059,-0.00025,-0.00024,-0.00027,-0.00025,-0.00024,-0.00027,-1e-05,-0.0,-0.0,-0.00273,0.01715,0.02792,0.00031,-0.00467,0.00155,-0.00047,2e-05,0.00172,-0.00047,2e-05,0.00172,0.0,-1e-05,1e-05,0.35254,0.25663,0.14338
3766,0.00016,-2e-05,4e-05,0.00682,-0.00153,0.00171,0.09783,-0.01178,0.04087,0.00321,0.00142,0.00332,0.00057,-0.00068,-0.00064,-0.001,0.00141,-0.00083,0.00163,0.00107,0.00072,-0.00038,0.00105,0.00134,0.00148,0.00012,0.00015,0.00056,-0.00043,0.00339,0.02643,0.00943,-0.00235,-0.0053,0.00202,0.00069,-0.00011,-0.00051,1e-05,-0.00011,-0.00051,1e-05,-1e-05,0.0,0.0,0.00943,0.01768,0.03164,-0.0018,-0.00344,0.00221,-0.00019,-5e-05,0.00099,-0.00019,-5e-05,0.00099,-0.0,-0.0,0.0,0.39043,0.18345,0.25754
3767,0.00036,-5e-05,0.00012,0.01578,-0.00389,0.00522,0.18249,0.03774,0.12118,0.00327,0.00085,0.00382,-0.00164,-0.00072,-0.00047,0.00052,0.00106,-0.00058,-0.00062,0.00158,0.00168,-0.00064,0.00012,0.00059,0.00134,-0.00063,0.0,0.0016,0.00066,0.00222,0.02935,0.00745,-0.00172,-0.00576,0.00185,0.00086,-0.00011,-0.00035,0.00029,-0.00011,-0.00035,0.00029,-1e-05,0.0,0.0,0.01283,0.01705,0.02971,-0.00217,-0.00115,0.00245,-0.0006,-3e-05,0.00065,-0.0006,-3e-05,0.00065,-0.0,-0.0,0.0,0.60307,0.04927,0.34646
3768,0.00032,-0.0,0.0001,0.0138,-0.00165,0.0042,0.23532,0.0762,0.15913,0.00354,0.00056,0.00284,-0.00391,0.00118,0.00053,0.00061,-2e-05,0.00085,-0.00151,0.00208,0.00261,-0.00089,-0.00097,-0.00041,0.00069,-0.00129,-0.00014,0.00418,0.00032,0.00104,0.03074,0.0165,0.00166,-0.00527,0.00169,0.00133,-0.00017,-0.00032,0.0003,-0.00017,-0.00032,0.0003,-0.0,-0.0,0.0,0.01195,0.01908,0.01733,-0.00185,0.00138,0.00135,-0.00103,-9e-05,0.00056,-0.00103,-9e-05,0.00056,-0.0,-1e-05,0.0,0.80914,-0.04462,0.3104
3769,4e-05,9e-05,0.00013,0.00106,0.00314,0.0057,0.2024,0.08164,0.12931,0.00239,0.00183,0.00109,-0.00458,0.00361,0.00133,-0.00015,-0.00181,0.0025,-0.00138,0.00322,0.00389,-0.00155,-0.00157,-0.00101,0.00013,-0.00141,-0.00049,0.0047,-0.00062,0.00046,0.03258,0.02514,0.00911,-0.00533,0.00151,0.00242,-8e-05,-0.00061,7e-05,-8e-05,-0.00061,7e-05,-1e-05,-0.0,0.0,0.01486,0.02193,0.00079,-0.00191,0.00271,-0.00052,-0.00092,-0.00029,0.00045,-0.00092,-0.00029,0.00045,-1e-05,-1e-05,0.0,0.83135,-0.07124,0.21831
3770,-0.00024,0.00012,0.00023,-0.01137,0.00512,0.01061,0.10536,0.05443,0.0868,-0.00016,0.00385,-4e-05,-0.00302,0.00451,0.00154,-0.00075,-0.00288,0.00309,-0.00052,0.0043,0.00468,-0.00222,-0.00143,-0.00114,3e-05,-0.00113,-0.00086,0.00173,-0.00125,0.0026,0.03023,0.02518,0.01551,-0.00696,0.00109,0.00351,0.00011,-0.0008,-0.00012,0.00011,-0.0008,-0.00012,-1e-05,0.0,0.0,0.02179,0.01685,-0.00677,-0.00276,0.0017,-0.00137,-0.0003,-0.00037,0.00036,-0.0003,-0.00037,0.00036,-1e-05,-1e-05,0.0,0.63873,-0.06229,0.20797
3771,-0.00032,5e-05,0.00025,-0.01465,0.00245,0.01168,0.01778,0.01678,0.07474,-0.00209,0.00464,0.00055,-0.00082,0.00321,0.00183,-0.00074,-0.00156,0.00222,0.00096,0.00373,0.00388,-0.00167,-0.001,-0.00077,0.00014,-0.00066,-0.00076,-0.00262,-0.00054,0.00735,0.01653,0.01518,0.01783,-0.00828,0.00111,0.00379,0.00029,-0.00061,-0.00023,0.00029,-0.00061,-0.00023,-0.0,1e-05,0.0,0.02365,-0.00214,-0.00206,-0.00392,-0.00076,-0.00027,0.00048,-0.00013,0.00046,0.00048,-0.00013,0.00046,-1e-05,0.0,0.0,0.3281,-0.03815,0.286
3772,-0.00022,-5e-05,9e-05,-0.00969,-0.00132,0.00454,-0.01398,-0.01285,0.06744,-0.00166,0.00342,0.00253,0.00022,0.00028,0.00145,-0.00036,0.00119,0.00023,0.00221,0.00116,0.00176,0.00038,-0.00079,0.00027,0.00013,6e-05,-4e-05,-0.00411,0.00117,0.01034,-0.00247,0.0,0.01926,-0.00738,0.00244,0.00347,0.00057,-0.00035,-0.0006,0.00057,-0.00035,-0.0006,0.0,1e-05,-0.0,0.01197,-0.02143,0.0058,-0.00427,-0.00251,0.00139,0.00101,0.00016,0.00106,0.00101,0.00016,0.00106,-0.0,1e-05,0.0,0.05529,-0.00246,0.32556
3773,-7e-05,-0.0001,-0.00012,-0.00242,-0.00335,-0.00532,-0.00257,-0.03433,0.03577,0.00091,0.0013,0.00433,0.00038,-0.00294,-0.00097,-2e-05,0.00244,-0.00201,0.00194,-0.00115,0.00022,0.00204,-0.00068,0.00158,7e-05,0.00076,0.0007,-0.00083,0.00222,0.00798,-0.00912,-0.00872,0.01901,-0.00543,0.00419,0.00294,0.00082,-0.00023,-0.00132,0.00082,-0.00023,-0.00132,1e-05,1e-05,-0.0,-0.00999,-0.01952,0.00999,-0.00307,-0.00287,0.00179,0.00099,0.00018,0.00208,0.00099,0.00018,0.00208,-0.0,0.0,1e-05,-0.02457,0.01827,0.26656
3774,4e-05,-0.00012,-0.00021,0.00263,-0.00428,-0.00931,0.01365,-0.05346,0.00399,0.00374,-0.00023,0.00446,0.00087,-0.0043,-0.00379,0.00012,0.00105,-0.00302,0.00044,-0.00065,0.00074,0.0014,-0.00037,0.00196,0.0002,0.00083,0.00069,0.00467,0.00141,0.00267,0.00124,-0.00224,0.01387,-0.00432,0.00446,0.00224,0.00059,-4e-05,-0.00168,0.00059,-4e-05,-0.00168,1e-05,1e-05,-0.0,-0.03082,0.0029,0.01238,-0.00025,-0.00251,0.001,0.00032,0.0,0.00278,0.00032,0.0,0.00278,-0.0,-0.0,1e-05,0.11096,-0.01195,0.19301
