Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1489,0.15382,0.35996,0.97443,0.04895,0.61873,1.44357,0.24015,0.59121,1.43017,-0.00379,0.52618,1.25885,0.32569,0.4998,1.26132,-0.02564,0.41612,1.2674,0.34779,0.40932,1.27889,0.13956,0.46825,1.59202,0.13804,0.41738,1.5955,0.15355,0.34182,1.22855,0.16291,0.2882,0.93263,0.06394,0.40824,0.74085,0.25759,0.27127,0.7241,0.00769,0.55539,0.33698,0.26214,0.17537,0.29764,-0.03199,0.63935,0.0397,0.28255,0.13886,0.01807,-0.04477,0.64503,0.03861,0.29635,0.14085,0.01779
1490,0.1548,0.35701,0.97522,0.04865,0.61734,1.44362,0.24336,0.58621,1.43122,-0.00295,0.52326,1.25935,0.32822,0.49522,1.26182,-0.02442,0.41238,1.26846,0.35005,0.40561,1.27914,0.14157,0.46497,1.59278,0.13984,0.41411,1.59624,0.15466,0.33848,1.22935,0.16351,0.2847,0.93318,0.06451,0.40575,0.74195,0.25833,0.26823,0.72475,0.00808,0.55489,0.33897,0.26305,0.17374,0.29787,-0.03197,0.63871,0.0412,0.28316,0.13871,0.01777,-0.04477,0.64434,0.04005,0.29695,0.14071,0.01742
1491,0.15587,0.35402,0.97604,0.04896,0.61651,1.44283,0.24575,0.58079,1.43208,-0.00241,0.52019,1.25957,0.331,0.49039,1.26255,-0.02349,0.40862,1.26927,0.35254,0.40163,1.27977,0.14342,0.46176,1.59345,0.14153,0.4109,1.59686,0.15592,0.335,1.23007,0.16421,0.28127,0.93392,0.06518,0.40327,0.74314,0.25926,0.26514,0.72555,0.00852,0.5544,0.34101,0.26403,0.17222,0.29824,-0.03194,0.6383,0.04281,0.28338,0.1387,0.01755,-0.04475,0.64388,0.04162,0.29717,0.14069,0.0171
1492,0.15708,0.35106,0.9769,0.05059,0.61613,1.44157,0.24768,0.5755,1.433,-0.00174,0.51776,1.25965,0.33367,0.48543,1.26366,-0.02246,0.40528,1.26986,0.35492,0.39707,1.28109,0.14516,0.45855,1.59403,0.14326,0.40769,1.59735,0.15745,0.33135,1.23073,0.16507,0.27806,0.93477,0.06602,0.40103,0.7444,0.26035,0.26206,0.72646,0.00898,0.55401,0.34305,0.26489,0.17068,0.29873,-0.03177,0.63818,0.04456,0.28329,0.13869,0.01753,-0.0446,0.6437,0.04329,0.29708,0.14069,0.01702
1493,0.15827,0.34821,0.97778,0.05289,0.6156,1.44027,0.24944,0.57064,1.43394,-0.00089,0.51601,1.25957,0.33599,0.48039,1.26498,-0.02119,0.40239,1.27029,0.35683,0.39219,1.28278,0.14681,0.45532,1.59454,0.14508,0.40444,1.59776,0.15897,0.32768,1.23145,0.16596,0.2751,0.93562,0.06695,0.39914,0.74569,0.26134,0.25916,0.72734,0.00949,0.55376,0.34509,0.26548,0.16924,0.29923,-0.03135,0.63815,0.04635,0.28317,0.13864,0.01766,-0.04419,0.64361,0.04496,0.29696,0.14065,0.01714
1494,0.15922,0.34557,0.97864,0.05425,0.61427,1.43926,0.25111,0.56614,1.43474,-0.00022,0.51413,1.2593,0.33796,0.47549,1.26614,-0.01991,0.39964,1.27054,0.35818,0.38758,1.28414,0.14842,0.45207,1.59507,0.14695,0.40118,1.59818,0.16013,0.32429,1.23226,0.16665,0.27232,0.9364,0.06774,0.39748,0.747,0.26203,0.25659,0.72807,0.0101,0.55359,0.3471,0.26578,0.16812,0.29962,-0.03065,0.63788,0.04802,0.28319,0.13854,0.01779,-0.04349,0.64331,0.04652,0.29697,0.14053,0.0173
1495,0.15991,0.34313,0.97946,0.05407,0.61212,1.43874,0.25285,0.56177,1.43549,0.00012,0.5116,1.25899,0.33969,0.47087,1.26703,-0.01885,0.39682,1.27069,0.35917,0.3835,1.28493,0.15001,0.44886,1.5957,0.14875,0.39796,1.59876,0.16089,0.3213,1.23311,0.16709,0.2696,0.93711,0.06833,0.3959,0.74829,0.2624,0.25425,0.72867,0.01077,0.55336,0.34909,0.26581,0.16732,0.29991,-0.02968,0.63718,0.04955,0.28329,0.13841,0.01785,-0.0425,0.64264,0.04798,0.29708,0.14038,0.01743
1496,0.16046,0.34079,0.98029,0.05347,0.60991,1.4386,0.25488,0.5574,1.43644,0.00034,0.50877,1.25898,0.34135,0.46649,1.2678,-0.01807,0.39397,1.27101,0.36007,0.37972,1.28545,0.15154,0.44572,1.59654,0.15028,0.39481,1.59961,0.16144,0.31858,1.23392,0.16747,0.26691,0.93781,0.0688,0.39435,0.74955,0.26265,0.252,0.72928,0.01142,0.55295,0.35107,0.26563,0.1667,0.30019,-0.02846,0.63602,0.05109,0.28336,0.13835,0.01793,-0.04125,0.64154,0.04947,0.29716,0.1403,0.01762
1497,0.16101,0.33851,0.98115,0.05364,0.60842,1.43839,0.25718,0.55322,1.43777,0.00078,0.50603,1.25934,0.34297,0.46256,1.26866,-0.01747,0.39102,1.27173,0.36103,0.37628,1.28595,0.1529,0.44263,1.59756,0.15146,0.39173,1.60066,0.16196,0.31597,1.23468,0.16797,0.26428,0.93855,0.06926,0.39273,0.75081,0.26293,0.24983,0.72996,0.01205,0.55215,0.35306,0.26536,0.16607,0.30056,-0.02703,0.63425,0.05274,0.28339,0.1384,0.01811,-0.03978,0.63984,0.05107,0.29719,0.14033,0.0179
1498,0.16158,0.33626,0.982,0.0545,0.60777,1.43769,0.2594,0.54963,1.43944,0.00147,0.50325,1.2598,0.34445,0.45961,1.26963,-0.01695,0.38776,1.27272,0.36205,0.37361,1.28636,0.15411,0.43963,1.59862,0.15238,0.38874,1.60168,0.1625,0.31341,1.23536,0.16859,0.26181,0.93934,0.06973,0.39097,0.75213,0.26322,0.24784,0.73062,0.01273,0.5508,0.35501,0.26514,0.16532,0.30093,-0.0254,0.63161,0.05435,0.28341,0.1384,0.01833,-0.03812,0.63724,0.05261,0.29722,0.14031,0.01818
1499,0.16211,0.33412,0.98277,0.0553,0.60745,1.4364,0.26106,0.54686,1.44113,0.00226,0.50013,1.25995,0.34566,0.45794,1.27053,-0.01647,0.38428,1.27358,0.36307,0.37196,1.28652,0.15528,0.43684,1.59954,0.15324,0.38596,1.60246,0.16295,0.31101,1.23595,0.16915,0.25959,0.94015,0.07019,0.38921,0.75353,0.26342,0.24602,0.73111,0.0136,0.54893,0.35686,0.26505,0.1644,0.3012,-0.02353,0.62793,0.05575,0.2834,0.13824,0.01845,-0.03623,0.63357,0.05387,0.29722,0.14013,0.01829
1500,0.16254,0.33223,0.9834,0.05568,0.60682,1.43481,0.26205,0.5446,1.44249,0.00304,0.49688,1.25963,0.34654,0.45685,1.27122,-0.01609,0.38113,1.27399,0.36401,0.37071,1.28663,0.15652,0.43435,1.60021,0.1542,0.38347,1.60299,0.16323,0.30897,1.23641,0.16944,0.25767,0.94086,0.07062,0.38779,0.75491,0.26346,0.24431,0.7314,0.01478,0.54688,0.35858,0.26511,0.16333,0.30131,-0.02141,0.62337,0.05689,0.28335,0.13801,0.0184,-0.03411,0.62898,0.05485,0.29717,0.13988,0.01816
1501,0.16289,0.33061,0.9839,0.05603,0.60552,1.43356,0.26286,0.54206,1.44336,0.00376,0.49408,1.25905,0.34721,0.45501,1.27165,-0.01581,0.37887,1.27403,0.36483,0.36865,1.28701,0.15785,0.43211,1.60066,0.15536,0.38124,1.60342,0.1634,0.30735,1.23681,0.16938,0.25604,0.94135,0.07107,0.38702,0.75613,0.26338,0.24267,0.73158,0.01625,0.54507,0.36017,0.26527,0.16225,0.30132,-0.01929,0.61826,0.05787,0.28327,0.13785,0.01821,-0.03196,0.62388,0.05574,0.29708,0.13972,0.01789
1502,0.16324,0.32917,0.98437,0.05661,0.60359,1.43325,0.26414,0.53877,1.4437,0.0045,0.49207,1.25871,0.34797,0.45152,1.27183,-0.01554,0.37741,1.27415,0.36562,0.36499,1.28777,0.15917,0.42999,1.60106,0.15671,0.37913,1.60394,0.1636,0.3059,1.23725,0.16913,0.25465,0.94164,0.07162,0.38691,0.75709,0.26325,0.24111,0.73181,0.01792,0.54369,0.36172,0.2654,0.16129,0.30138,-0.01747,0.61285,0.05882,0.28318,0.1377,0.018,-0.0301,0.61857,0.05671,0.29699,0.13958,0.01763
1503,0.16366,0.32779,0.98489,0.05726,0.60149,1.43398,0.26594,0.53515,1.44357,0.00534,0.49062,1.25903,0.34894,0.44692,1.2718,-0.01518,0.37615,1.2748,0.36642,0.36032,1.28857,0.16038,0.42789,1.60156,0.15811,0.37702,1.60457,0.16392,0.30434,1.23776,0.16892,0.25349,0.94184,0.07229,0.38723,0.75786,0.26316,0.23978,0.73217,0.01954,0.54254,0.36327,0.26545,0.16052,0.30158,-0.01607,0.60728,0.05986,0.28319,0.13745,0.0179,-0.02864,0.61315,0.05784,0.297,0.13934,0.0175
1504,0.16411,0.32647,0.9854,0.0579,0.5997,1.43521,0.26769,0.53213,1.44328,0.00614,0.48925,1.26003,0.34991,0.44281,1.2717,-0.01473,0.37459,1.27601,0.3671,0.35626,1.28888,0.16138,0.42575,1.60215,0.15938,0.37486,1.60509,0.16433,0.30264,1.23821,0.16891,0.25263,0.94205,0.07301,0.38758,0.75852,0.26315,0.2388,0.73258,0.02092,0.54118,0.36468,0.26544,0.15994,0.30188,-0.01504,0.60152,0.06091,0.28331,0.13714,0.01794,-0.02757,0.60751,0.05898,0.29712,0.13903,0.01753
1505,0.16451,0.32521,0.98577,0.05849,0.59816,1.43639,0.26872,0.53024,1.44318,0.00654,0.4876,1.26136,0.35061,0.44041,1.2717,-0.01432,0.37264,1.27736,0.3675,0.35394,1.28858,0.16214,0.42349,1.60268,0.16036,0.37258,1.60532,0.16469,0.30096,1.23846,0.16907,0.25197,0.94222,0.07371,0.38765,0.75901,0.26323,0.23808,0.7329,0.02205,0.53929,0.36571,0.26539,0.15943,0.3021,-0.01432,0.59545,0.06163,0.28346,0.13688,0.01798,-0.02681,0.60154,0.05975,0.29727,0.13875,0.01758
